Ã¯Â»Â¿PlantID,PlantName,Latitude,Longitude,Capacity,ProductionVolume,ProductionEfficiency,MarketShare,SalesRevenue,ComplianceStatus,QAMetrics,DefectRate,ProductSpecification,researchProjects,CSscore,revenue,costOfProduction,ProfitMargin,CarbonEmmision,WasteDisposalMetrics, EnergyConsumption,Year,PlantID,ResearchProjects,EnergyConsumption
399.0,Hindustan Petroleum,41.4716583,-8.3564179,26.91,745.42,55.14,80.39,305.5,False,10.0,52.0,B,100.0,19.0,273232.62,423130.18,-54.86078492,760.98,115.39,677.28,1903.0,,,
400.0,Hindustan Petroleum,-22.9098833,-47.0625812,761.79,764.61,66.6,31.19,5258.79,False,7.0,39.0,F,14.0,22.0,1679.06,830657.39,-49371.57278,101.46,304.54,294.33,1962.0,,,
401.0,Indian Oil Corporation,42.3745311,-88.1263369,135.18,255.4,9.42,55.2,5376.12,False,5.0,33.0,A,72.0,85.0,910580.22,274436.38,69.86137257,421.69,15.44,888.02,1958.0,,,
402.0,Reliance Industries,32.206857,114.539918,845.7,113.54,93.11,19.88,8457.45,True,4.0,28.0,C,82.0,25.0,679186.31,12860.63,98.10646507,394.2,205.84,680.25,1908.0,,,
403.0,Bharat Petroleum,41.5113285,-8.662365,902.26,776.5,24.04,78.65,4151.34,False,1.0,89.0,D,26.0,50.0,914504.26,327043.49,64.23816659,727.7,488.76,916.74,2001.0,,,
404.0,Indian Oil Corporation,22.884636,113.454975,220.66,12.63,94.84,86.44,4719.47,True,5.0,16.0,A,94.0,64.0,146558.17,414609.4,-182.8975007,921.56,592.67,851.72,1914.0,,,
405.0,Bharat Petroleum,-8.8567,121.012,150.7,603.7,92.12,63.0,3315.57,True,4.0,45.0,A,44.0,98.0,223108.83,826422.38,-270.4122244,977.27,670.98,26.53,1975.0,,,
406.0,GAIL (India) Limited,36.982186,111.18115,653.65,695.39,49.92,46.48,2276.18,True,9.0,32.0,A,34.0,10.0,762937.79,882638.27,-15.68941552,889.31,18.68,848.71,1931.0,,,
407.0,Indian Oil Corporation,13.8792736,45.8695185,181.66,679.27,3.48,18.49,9590.73,False,3.0,84.0,D,81.0,25.0,270078.92,546117.59,-102.2066698,507.45,393.51,387.53,1966.0,,,
408.0,Bharat Petroleum,7.8395214,122.7924488,192.54,190.52,95.23,90.0,9616.68,True,2.0,47.0,F,11.0,22.0,861328.83,101365.95,88.23144582,399.64,72.23,262.0,1995.0,,,
409.0,Indian Oil Corporation,40.9447008,-7.3883126,244.32,859.7,16.63,83.18,3430.32,True,0.0,96.0,A,94.0,21.0,237068.03,513892.57,-116.7700849,670.79,740.85,604.0,2004.0,,,
410.0,Bharat Petroleum,15.6756662,121.1303669,427.85,982.05,21.29,44.78,7831.91,False,10.0,36.0,C,41.0,20.0,620162.75,758940.37,-22.37761297,732.89,847.86,746.69,1996.0,,,
411.0,Bharat Petroleum,14.6099284,121.0348405,845.77,275.73,15.58,78.21,2978.98,True,4.0,5.0,F,67.0,47.0,991381.24,961972.42,2.966449113,12.27,732.44,802.89,1962.0,,,
412.0,Hindustan Petroleum,-21.35188,-46.4970116,108.93,22.77,32.99,39.75,699.31,True,8.0,95.0,A,60.0,4.0,200509.66,965102.62,-381.3247501,15.32,620.21,777.82,1926.0,,,
413.0,Bharat Petroleum,-8.3965,123.0856,959.44,725.43,20.65,97.28,6182.45,True,6.0,62.0,B,95.0,24.0,881694.6,958509.51,-8.712190139,211.19,106.13,340.85,1979.0,,,
414.0,Reliance Industries,9.1249562,124.7445365,958.59,161.02,4.71,43.0,5495.6,False,0.0,74.0,F,60.0,99.0,878886.22,212026.51,75.87554507,667.47,433.63,503.27,2007.0,,,
415.0,Indian Oil Corporation,16.7949714,-99.3883874,424.37,843.88,22.78,51.02,6883.22,True,1.0,84.0,B,21.0,75.0,615644.18,711023.67,-15.49263245,936.16,747.14,716.99,2003.0,,,
416.0,Bharat Petroleum,41.5094765,19.7710732,940.08,368.41,19.41,20.17,5693.6,True,3.0,42.0,B,70.0,9.0,890867.83,796547.08,10.5875133,266.76,320.54,270.15,1947.0,,,
417.0,Hindustan Petroleum,1.600501,-75.0377502,46.6,644.15,28.67,35.89,7525.37,False,7.0,4.0,C,17.0,1.0,233931.2,621500.16,-165.6764724,666.53,854.23,759.07,2022.0,,,
418.0,Hindustan Petroleum,53.3800563,18.946898,16.13,303.44,38.4,59.51,4302.38,True,2.0,70.0,F,23.0,21.0,270392.1,593891.76,-119.6409437,700.89,615.88,592.45,1986.0,,,
419.0,GAIL (India) Limited,40.862786,-8.4731932,67.55,270.58,34.64,52.33,6420.56,True,0.0,31.0,C,98.0,44.0,412856.89,995671.43,-141.166238,493.58,656.47,429.76,1924.0,,,
420.0,Hindustan Petroleum,-8.5767,123.4152,472.65,875.23,7.43,47.8,8893.28,True,0.0,95.0,F,82.0,1.0,989170.87,328450.29,66.79539401,89.06,995.72,927.64,1935.0,,,
421.0,GAIL (India) Limited,-11.268661,-37.43854,763.1,141.49,95.45,77.12,1513.64,True,3.0,0.0,C,82.0,95.0,770105.54,271352.93,64.76418933,962.95,154.28,728.95,2007.0,,,
422.0,Indian Oil Corporation,-20.94333,55.327338,271.41,60.34,49.85,51.57,9182.93,False,1.0,59.0,F,21.0,56.0,981638.2,154466.95,84.26437052,984.12,889.62,381.05,1959.0,,,
423.0,Reliance Industries,-8.639266,122.281829,21.29,324.89,56.66,90.07,1067.41,True,8.0,20.0,B,84.0,1.0,539766.41,466628.95,13.54983538,431.21,448.83,903.28,1948.0,,,
424.0,Bharat Petroleum,42.7083255,23.2929533,553.65,719.05,28.11,55.78,9965.28,True,10.0,6.0,C,23.0,26.0,669492.19,27920.27,95.8296347,244.42,107.38,811.42,1906.0,,,
425.0,GAIL (India) Limited,19.258341,110.474648,907.51,223.35,13.79,62.56,4125.54,True,1.0,54.0,C,59.0,11.0,110038.1,595647.67,-441.3103916,149.09,729.45,687.65,2022.0,,,
426.0,Bharat Petroleum,37.3916313,140.3798031,454.23,694.61,38.24,63.72,1601.47,False,6.0,13.0,D,52.0,36.0,945620.25,434335.36,54.06873319,916.05,317.51,374.72,1938.0,,,
427.0,Bharat Petroleum,48.7068855,2.3371075,529.77,164.19,29.18,78.73,3958.86,False,6.0,52.0,B,9.0,53.0,220508.43,104110.83,52.78600913,400.32,365.16,408.29,1975.0,,,
428.0,Indian Oil Corporation,-20.0879862,-44.5789542,262.84,336.73,22.25,26.34,9576.32,True,7.0,83.0,C,77.0,11.0,90847.69,494089.8,-443.8661126,238.67,849.95,18.91,1940.0,,,
429.0,Indian Oil Corporation,43.4945737,5.8978018,1.21,916.66,29.6,8.01,1605.69,False,9.0,86.0,B,92.0,42.0,696358.97,437477.09,37.17649821,669.53,275.96,285.77,1971.0,,,
430.0,Reliance Industries,49.8807,115.72526,553.69,98.72,49.18,34.05,552.75,False,6.0,92.0,D,79.0,91.0,222410.52,6228.65,97.19948049,359.49,127.2,570.65,1941.0,,,
431.0,Bharat Petroleum,41.7820601,20.0881443,962.25,12.58,33.18,12.85,4681.91,False,6.0,33.0,C,81.0,51.0,767705.36,196762.84,74.3700057,103.26,260.81,16.73,1998.0,,,
432.0,Indian Oil Corporation,23.028956,113.143441,283.47,146.02,23.16,65.15,2570.03,True,0.0,42.0,A,28.0,81.0,537925.45,699546.54,-30.04525813,487.92,159.61,240.96,1946.0,,,
433.0,Bharat Petroleum,34.8218609,134.9545157,722.1,550.54,67.84,65.88,543.98,True,6.0,74.0,D,10.0,7.0,590685.39,27080.2,95.41546135,924.26,903.41,847.0,1997.0,,,
434.0,Hindustan Petroleum,-7.5293844,107.9591094,263.69,69.93,30.23,44.98,6585.97,False,3.0,99.0,A,79.0,97.0,289226.95,857077.68,-196.333962,594.46,123.31,638.31,2002.0,,,
435.0,Bharat Petroleum,11.1506368,106.0875326,732.97,337.91,59.84,27.66,518.09,False,5.0,32.0,D,58.0,8.0,653518.07,537304.5,17.78276307,500.55,195.47,623.83,1993.0,,,
436.0,Hindustan Petroleum,49.5470892,16.5735785,832.16,820.9,71.72,20.31,1366.59,True,3.0,23.0,A,48.0,86.0,583079.38,155684.46,73.29961145,699.47,474.78,172.72,1988.0,,,
437.0,Indian Oil Corporation,14.2813218,121.4106742,96.0,238.37,81.27,88.01,8859.49,True,5.0,75.0,D,93.0,22.0,209363.3,399018.25,-90.58653069,366.18,369.65,914.87,1976.0,,,
438.0,Reliance Industries,50.0809432,8.8107219,347.17,746.9,51.13,72.38,770.61,True,8.0,5.0,F,90.0,79.0,712047.1,967747.79,-35.91064271,688.96,244.36,982.67,1923.0,,,
439.0,Bharat Petroleum,50.562666,22.3233329,96.83,512.41,97.17,12.08,2770.77,True,5.0,32.0,F,65.0,60.0,396811.91,388573.96,2.076033958,179.14,988.88,377.66,1963.0,,,
440.0,Indian Oil Corporation,-11.8073201,-75.4264609,620.8,351.69,74.72,29.64,3036.27,False,5.0,17.0,B,71.0,53.0,624529.85,820442.63,-31.3696423,631.14,258.07,20.43,1956.0,,,
441.0,Reliance Industries,28.682984,115.962144,701.8,453.8,62.26,4.61,4559.47,True,10.0,57.0,F,38.0,27.0,448119.13,975879.19,-117.7722674,469.13,364.95,967.51,1901.0,,,
442.0,Hindustan Petroleum,-14.12,-71.47278,318.84,724.33,2.94,3.21,1068.36,False,9.0,57.0,A,100.0,32.0,715767.63,769436.01,-7.498017199,721.57,411.9,990.82,1970.0,,,
443.0,Bharat Petroleum,44.8488314,65.4822686,708.03,291.03,66.17,38.62,8393.11,False,0.0,75.0,B,45.0,37.0,43280.09,409627.66,-846.4575051,143.84,490.15,679.93,1965.0,,,
444.0,Reliance Industries,57.50622,12.057449,883.1,91.52,3.08,85.51,3861.76,True,0.0,85.0,C,71.0,62.0,253074.46,864203.75,-241.4820089,781.69,511.23,757.81,1914.0,,,
445.0,Bharat Petroleum,29.139697,111.827018,31.02,774.74,76.07,37.38,7205.99,True,9.0,89.0,F,99.0,38.0,96103.3,35613.68,62.9422923,781.45,877.57,126.21,1932.0,,,
446.0,GAIL (India) Limited,-8.0034823,112.7420274,581.45,447.09,58.88,55.08,9119.52,False,3.0,51.0,A,62.0,29.0,831832.5,210398.06,74.70667953,194.44,965.47,633.99,1998.0,,,
447.0,Reliance Industries,19.4146406,-99.1395519,75.07,130.82,31.35,35.64,8554.92,False,8.0,62.0,C,78.0,89.0,773926.55,874441.22,-12.98762395,794.32,31.06,898.74,1915.0,,,
448.0,Hindustan Petroleum,31.922974,118.663681,237.02,219.74,7.29,30.59,1479.46,False,10.0,100.0,A,51.0,58.0,980837.21,160099.84,83.67722611,721.78,578.16,969.16,2011.0,,,
449.0,GAIL (India) Limited,-8.1774335,-49.4466005,961.69,782.25,5.02,16.57,9617.4,True,2.0,20.0,B,93.0,86.0,976672.19,110174.25,88.71942386,565.44,687.63,258.52,1902.0,,,
450.0,Indian Oil Corporation,0.3268809,-79.4647633,730.03,630.4,97.51,13.25,6220.14,False,3.0,87.0,F,31.0,68.0,506768.19,315655.39,37.71207502,574.28,500.03,697.27,1950.0,,,
451.0,GAIL (India) Limited,39.4113773,-8.803326,237.9,634.98,3.31,9.87,5673.97,False,9.0,86.0,D,75.0,87.0,494181.57,584636.1,-18.30390599,621.19,974.18,821.21,1914.0,,,
452.0,Indian Oil Corporation,-22.1507823,166.8808338,947.37,333.13,29.22,49.66,123.57,False,6.0,9.0,F,20.0,44.0,798992.91,550115.8,31.14885087,470.22,669.06,738.36,1940.0,,,
453.0,Indian Oil Corporation,-2.4659779,28.817249,245.47,655.53,20.8,26.6,2501.17,True,4.0,12.0,D,11.0,31.0,619372.0,747043.91,-20.61312265,246.92,248.97,254.73,1961.0,,,
454.0,Indian Oil Corporation,14.6171091,120.986275,373.21,771.41,16.51,64.08,5709.68,True,3.0,65.0,A,31.0,68.0,755745.86,668584.53,11.53315349,654.24,509.57,734.73,1992.0,,,
455.0,Indian Oil Corporation,55.2552487,94.8909467,562.91,316.69,46.48,53.99,2535.04,False,8.0,21.0,C,54.0,34.0,25930.17,91046.25,-251.1209144,422.05,182.25,289.21,2010.0,,,
456.0,Indian Oil Corporation,-23.5307464,-46.8991995,954.2,476.53,60.27,10.63,3739.23,False,5.0,61.0,A,60.0,21.0,551617.07,541496.9,1.834636843,456.49,136.28,853.05,1943.0,,,
457.0,GAIL (India) Limited,10.6227552,1.2650349,524.51,902.7,94.06,85.44,6227.82,True,0.0,23.0,C,21.0,31.0,18727.38,617997.29,-3199.966626,368.55,66.41,346.75,1963.0,,,
458.0,GAIL (India) Limited,3.1166667,172.8,31.67,996.91,62.8,44.25,1910.65,True,0.0,17.0,F,15.0,15.0,967705.54,884207.11,8.628495606,428.84,573.29,595.41,1956.0,,,
459.0,Indian Oil Corporation,-7.9673906,113.9060624,159.39,596.12,89.94,37.7,2954.79,False,5.0,88.0,F,40.0,13.0,807002.92,686785.33,14.8967974,771.32,131.05,256.17,2006.0,,,
460.0,Reliance Industries,54.4576128,18.4558297,489.27,347.85,50.14,37.15,8445.63,False,6.0,58.0,A,31.0,59.0,794298.03,885180.25,-11.44182871,786.43,727.43,849.31,1943.0,,,
461.0,Bharat Petroleum,42.8509219,44.0546008,566.33,727.62,36.0,94.89,7687.0,True,10.0,70.0,B,31.0,56.0,870504.08,83103.51,90.45340373,831.25,300.27,632.1,2004.0,,,
462.0,Indian Oil Corporation,36.6493964,139.8816085,405.37,234.95,76.63,81.78,5453.27,False,8.0,25.0,C,53.0,71.0,989435.4,172735.27,82.5420366,624.08,976.98,58.49,1999.0,,,
463.0,GAIL (India) Limited,-7.6044275,109.5766953,918.8,391.64,60.63,56.73,4821.51,False,0.0,31.0,D,24.0,6.0,597264.18,134466.37,77.48628254,833.7,423.64,960.13,1929.0,,,
464.0,Hindustan Petroleum,32.5609226,36.0086971,794.51,455.66,96.51,78.62,9450.07,False,4.0,55.0,C,93.0,65.0,589232.5,880330.26,-49.40286899,427.94,68.62,148.72,1917.0,,,
465.0,Hindustan Petroleum,4.6096768,101.1064003,353.78,800.84,67.39,60.76,4215.34,False,10.0,22.0,D,32.0,17.0,691207.2,370209.67,46.44013112,610.14,30.16,592.98,1966.0,,,
466.0,GAIL (India) Limited,59.2290118,18.2180635,226.89,737.56,40.51,38.81,9398.85,False,3.0,80.0,B,69.0,46.0,311025.16,992014.81,-218.95002,217.76,308.05,173.45,1913.0,,,
467.0,Reliance Industries,-7.3737257,107.7103291,752.97,29.36,33.93,91.07,8128.38,True,6.0,43.0,C,96.0,93.0,88792.51,767653.56,-764.5476516,773.45,939.84,136.42,1908.0,,,
468.0,Hindustan Petroleum,36.309203,113.110378,249.51,963.67,87.11,99.71,7627.2,True,1.0,30.0,D,37.0,84.0,873503.27,757242.18,13.30974869,543.0,211.13,152.41,1937.0,,,
469.0,Indian Oil Corporation,-6.4237489,20.7956878,764.3,638.56,22.15,26.6,1922.05,False,0.0,96.0,A,43.0,7.0,776526.7,229264.19,70.47568487,666.51,837.13,651.12,1936.0,,,
470.0,Reliance Industries,38.6087272,-8.7312777,166.62,365.34,64.47,67.62,7651.65,False,5.0,86.0,D,87.0,43.0,176667.88,75847.26,57.06788353,41.91,485.79,324.23,2009.0,,,
471.0,Hindustan Petroleum,30.3617348,-81.6966306,622.33,999.26,69.75,99.22,9057.87,False,7.0,81.0,B,78.0,57.0,314644.89,199648.85,36.54788101,555.33,23.85,737.81,1980.0,,,
472.0,Indian Oil Corporation,-15.158624,-48.2802925,712.53,275.4,69.13,35.5,4941.88,False,7.0,100.0,B,39.0,11.0,759602.8,715085.23,5.860637954,584.07,679.15,300.98,1950.0,,,
473.0,Reliance Industries,-22.9941291,-51.1931385,107.78,681.02,27.32,64.09,8910.69,True,4.0,6.0,F,95.0,31.0,724498.08,992735.34,-37.02387451,236.57,333.05,794.99,1936.0,,,
474.0,Indian Oil Corporation,-32.7208452,-60.7283624,89.91,744.75,28.91,18.23,5724.91,False,9.0,51.0,C,78.0,31.0,276586.12,341601.34,-23.50632056,278.96,359.12,387.0,1976.0,,,
475.0,Bharat Petroleum,34.6518908,135.7845381,156.93,843.71,6.68,38.08,1329.48,False,1.0,29.0,C,13.0,75.0,806599.63,99025.27,87.72311983,895.08,254.29,207.68,1905.0,,,
476.0,Indian Oil Corporation,36.1505981,-95.78793,346.22,8.15,93.04,55.39,8370.76,False,5.0,19.0,A,7.0,51.0,970564.34,266100.8,72.58287895,174.27,336.12,139.94,1976.0,,,
477.0,Bharat Petroleum,41.8399528,43.3907569,470.04,492.74,90.85,15.65,1423.96,False,7.0,38.0,A,32.0,22.0,70820.14,121833.32,-72.03202366,269.14,241.45,269.4,2010.0,,,
478.0,Bharat Petroleum,6.1323473,8.0219738,399.19,437.01,55.28,47.93,5664.88,False,7.0,13.0,B,5.0,38.0,411810.25,855162.77,-107.6594184,359.85,409.19,72.98,2014.0,,,
479.0,Indian Oil Corporation,31.8978496,102.2268924,828.21,467.45,20.91,26.27,6720.75,True,3.0,24.0,B,91.0,18.0,219132.23,607853.39,-177.3911396,19.8,497.34,447.96,1941.0,,,
480.0,GAIL (India) Limited,-0.789275,113.921327,849.76,711.58,34.43,50.19,2033.79,False,2.0,72.0,A,67.0,100.0,707101.61,603571.29,14.64150534,290.92,654.49,360.16,1964.0,,,
481.0,Indian Oil Corporation,37.955893,23.7020975,436.67,606.11,16.83,17.56,8988.98,True,9.0,62.0,D,51.0,55.0,653846.18,381808.4,41.60577645,162.95,516.53,821.87,1983.0,,,
482.0,Hindustan Petroleum,41.3337534,19.8753308,466.59,452.8,30.05,46.78,7673.2,False,7.0,95.0,C,72.0,3.0,873029.07,718371.56,17.71504699,392.37,107.92,428.93,1948.0,,,
483.0,GAIL (India) Limited,49.5474598,16.2620907,854.1,595.81,96.75,54.97,7182.54,True,10.0,48.0,A,52.0,96.0,288230.34,509625.07,-76.81173675,194.73,83.0,309.66,1979.0,,,
484.0,Bharat Petroleum,-0.9962972,-77.8136035,104.08,859.61,70.28,47.64,2337.39,False,0.0,82.0,D,96.0,56.0,727525.45,782965.09,-7.620302493,756.46,348.99,693.31,1914.0,,,
485.0,Reliance Industries,-6.2003572,106.6166048,905.11,331.86,1.7,69.3,3277.97,False,10.0,85.0,B,38.0,88.0,408356.67,911517.62,-123.2160479,942.92,388.23,79.72,1936.0,,,
486.0,Hindustan Petroleum,43.6575957,4.6337414,479.5,365.85,62.44,91.91,4177.61,True,9.0,18.0,D,35.0,44.0,721757.18,346589.7,51.97973645,28.69,451.65,241.68,1928.0,,,
487.0,Reliance Industries,41.3926324,-8.4901984,185.25,146.48,85.73,79.43,4231.06,False,9.0,49.0,C,74.0,43.0,900422.92,546422.5,39.31490549,303.55,199.18,470.77,2008.0,,,
488.0,Indian Oil Corporation,34.519664,113.004052,156.82,323.13,24.12,78.61,7980.92,True,5.0,67.0,D,35.0,9.0,483677.18,617346.99,-27.6361622,577.37,717.86,924.2,1959.0,,,
489.0,Hindustan Petroleum,20.019055,110.2889917,17.44,511.44,22.17,61.3,8306.06,False,8.0,20.0,D,9.0,45.0,124760.73,255852.37,-105.0744413,873.97,76.37,403.87,1962.0,,,
490.0,Hindustan Petroleum,-24.1377718,19.1107114,741.84,566.66,81.72,86.93,6557.05,False,4.0,69.0,A,26.0,84.0,575550.59,729057.34,-26.67128705,573.81,442.69,700.27,1903.0,,,
491.0,GAIL (India) Limited,43.8098167,18.5653991,295.61,600.14,92.53,35.7,4214.93,False,8.0,28.0,D,23.0,87.0,697211.79,673420.31,3.412374883,523.47,547.01,116.82,1907.0,,,
492.0,Bharat Petroleum,10.8733058,0.2010233,972.31,724.99,37.69,76.14,5007.48,True,7.0,7.0,D,44.0,100.0,665014.77,677421.47,-1.865627736,479.07,152.15,940.71,1900.0,,,
493.0,Bharat Petroleum,51.64027,22.9003199,466.66,729.27,26.85,67.29,9062.22,True,10.0,67.0,C,7.0,86.0,360621.58,139207.44,61.39791745,215.19,382.93,485.38,1994.0,,,
494.0,GAIL (India) Limited,5.6165948,7.0364022,783.54,504.04,45.67,90.47,3043.55,False,9.0,78.0,A,6.0,84.0,508273.32,197182.64,61.20539241,442.23,126.07,454.28,1931.0,,,
495.0,Bharat Petroleum,58.402302,24.6553157,560.78,12.4,51.5,11.45,3421.45,False,8.0,82.0,F,67.0,80.0,921422.41,629015.46,31.7342998,786.18,725.53,995.59,1904.0,,,
496.0,Reliance Industries,60.722442,114.8315052,781.95,330.53,23.65,99.71,2125.36,True,3.0,28.0,B,72.0,66.0,79005.53,390345.66,-394.0738452,969.4,559.55,791.9,1912.0,,,
497.0,GAIL (India) Limited,46.5075851,15.0768162,884.46,156.3,65.55,16.59,3151.88,True,7.0,44.0,A,66.0,46.0,603242.73,752405.75,-24.72686575,717.13,934.17,59.91,1920.0,,,
498.0,Reliance Industries,-9.581512,-77.7072909,243.84,42.05,46.26,97.78,6752.69,True,6.0,77.0,C,56.0,84.0,509110.49,242301.69,52.40685573,151.29,227.25,346.84,1997.0,,,
499.0,Bharat Petroleum,-29.8697861,31.0462562,707.06,332.97,42.58,14.67,2172.54,True,0.0,66.0,D,96.0,76.0,242173.29,613229.38,-153.2192464,499.9,950.94,96.56,1955.0,,,
500.0,Reliance Industries,38.9550335,-9.1331143,723.28,794.37,70.91,50.48,4969.57,False,4.0,49.0,B,11.0,7.0,966127.14,516053.19,46.58537488,845.4,907.05,350.64,1950.0,,,
501.0,Bharat Petroleum,,,822.99,858.94,34.07,42.14,9706.37,False,6.0,86.0,B,10.0,10.0,783801.24,385364.47,50.83390401,216.62,133.22,758.16,1999.0,,,
502.0,GAIL (India) Limited,,,804.65,268.54,80.77,72.77,6897.7,False,0.0,30.0,C,49.0,10.0,508183.76,49414.35,90.27628313,51.93,778.62,868.27,1909.0,,,
503.0,Reliance Industries,,,72.82,304.56,89.2,5.62,1643.96,False,2.0,88.0,D,61.0,96.0,994453.5,666472.92,32.98098704,580.93,387.61,136.82,1909.0,,,
504.0,Bharat Petroleum,,,349.72,450.68,20.96,65.93,1253.37,True,1.0,1.0,A,99.0,98.0,588055.75,987334.1,-67.89804368,354.3,271.68,882.7,1924.0,,,
505.0,GAIL (India) Limited,,,997.41,748.35,13.91,12.12,7373.02,True,8.0,81.0,C,41.0,37.0,246839.81,547435.57,-121.7776663,978.05,476.18,449.93,1991.0,,,
506.0,Reliance Industries,,,760.24,345.68,97.5,41.94,2149.03,False,9.0,6.0,B,93.0,81.0,939075.15,484539.74,48.4024532,857.52,74.09,281.15,1917.0,,,
507.0,Bharat Petroleum,,,415.28,293.38,96.61,78.28,9302.96,True,3.0,49.0,D,96.0,41.0,9180.26,160340.51,-1646.579182,62.49,835.27,56.33,1960.0,,,
508.0,GAIL (India) Limited,,,675.0,329.5,83.8,19.37,1194.76,False,6.0,33.0,C,89.0,97.0,309719.7,926781.66,-199.2323898,949.97,483.8,355.07,1981.0,,,
509.0,Indian Oil Corporation,,,89.87,850.01,59.81,56.4,5159.72,False,1.0,81.0,F,35.0,58.0,738996.19,225699.93,69.45858002,665.35,830.96,939.01,2019.0,,,
510.0,Indian Oil Corporation,,,382.96,126.34,37.81,46.57,5271.92,False,0.0,99.0,A,85.0,19.0,730099.37,686596.73,5.958454669,735.2,331.05,571.2,2002.0,,,
511.0,Reliance Industries,,,145.5,530.9,69.33,34.91,4314.43,False,10.0,45.0,A,48.0,18.0,550091.3,442112.78,19.62919973,852.55,108.32,543.4,1920.0,,,
512.0,Hindustan Petroleum,,,728.6,524.15,12.81,44.16,4518.05,False,7.0,4.0,A,20.0,94.0,914075.3,64535.24,92.93983329,541.12,922.81,956.21,1916.0,,,
513.0,Indian Oil Corporation,,,960.84,341.61,98.32,60.76,4555.39,True,9.0,70.0,A,50.0,10.0,146584.14,395662.42,-169.9217119,57.74,915.76,557.6,1929.0,,,
514.0,Reliance Industries,,,700.56,199.13,39.11,84.73,3426.32,False,10.0,39.0,D,30.0,55.0,260285.71,62514.25,75.98245021,82.8,505.43,49.41,1958.0,,,
515.0,Indian Oil Corporation,,,644.4,957.69,93.98,31.57,4232.18,True,4.0,62.0,D,42.0,94.0,966944.71,18067.97,98.13143711,617.47,359.49,157.26,1999.0,,,
516.0,GAIL (India) Limited,,,280.23,559.4,9.53,58.81,7216.48,False,10.0,17.0,D,62.0,4.0,648954.02,558848.32,13.88475874,617.18,455.19,84.87,1986.0,,,
517.0,Bharat Petroleum,,,543.96,916.36,27.33,19.72,7822.73,False,0.0,95.0,D,72.0,2.0,578955.35,235873.59,59.25875976,640.58,440.96,387.05,1959.0,,,
518.0,Indian Oil Corporation,,,572.25,637.43,42.99,85.82,6310.29,True,3.0,86.0,B,14.0,11.0,179859.94,771978.05,-329.210668,252.93,125.11,927.17,1917.0,,,
519.0,Bharat Petroleum,,,628.51,273.33,36.57,91.06,4929.1,True,2.0,23.0,C,80.0,0.0,650249.57,83572.78,87.14758397,844.01,510.23,458.31,2011.0,,,
520.0,Hindustan Petroleum,,,860.44,706.16,80.79,29.71,4252.59,False,7.0,47.0,A,64.0,60.0,743454.07,538618.34,27.55190109,960.44,246.67,516.4,1995.0,,,
521.0,Bharat Petroleum,,,861.31,538.8,7.67,68.4,5189.19,False,3.0,90.0,F,13.0,86.0,384797.97,31089.6,91.9205395,386.28,689.1,779.97,1968.0,,,
522.0,Indian Oil Corporation,,,640.88,322.67,41.69,68.14,1568.27,False,1.0,80.0,A,24.0,93.0,930777.89,332550.63,64.27175231,631.21,800.82,42.54,2008.0,,,
523.0,Reliance Industries,,,89.76,441.68,94.75,4.5,2831.85,True,10.0,94.0,A,3.0,66.0,238464.55,840043.73,-252.271954,771.06,861.75,893.26,1926.0,,,
524.0,GAIL (India) Limited,,,745.7,442.39,58.84,98.98,8309.61,True,7.0,28.0,A,84.0,3.0,748443.21,223680.78,70.11386074,163.73,979.46,868.56,1984.0,,,
525.0,GAIL (India) Limited,,,274.04,845.31,1.76,28.23,687.02,False,0.0,11.0,B,90.0,36.0,905727.36,859178.18,5.13942518,265.38,291.07,88.6,2015.0,,,
526.0,Reliance Industries,,,181.23,374.57,27.57,47.92,4277.34,False,3.0,14.0,A,32.0,37.0,817492.13,535949.31,34.43982023,39.97,299.78,392.94,1998.0,,,
527.0,Bharat Petroleum,,,165.4,12.7,53.84,82.8,2411.39,True,8.0,66.0,A,99.0,50.0,540386.24,150828.62,72.08873786,80.76,190.76,698.81,2012.0,,,
528.0,GAIL (India) Limited,,,961.84,496.55,23.63,1.8,522.58,False,3.0,84.0,A,30.0,17.0,471151.0,35273.7,92.51329192,547.58,40.21,857.4,1930.0,,,
529.0,GAIL (India) Limited,,,981.44,485.6,17.44,59.34,2724.74,True,3.0,58.0,D,28.0,46.0,555576.7,443564.3,20.16146465,436.28,810.55,214.56,1985.0,,,
530.0,Bharat Petroleum,,,272.77,392.62,25.3,9.78,6877.87,True,10.0,91.0,D,16.0,74.0,900720.81,718001.3,20.28592078,980.31,453.19,340.35,1928.0,,,
531.0,GAIL (India) Limited,,,427.62,595.61,99.84,37.57,9138.24,False,1.0,23.0,B,94.0,6.0,990076.0,340493.08,65.60939968,309.9,575.83,996.69,1958.0,,,
532.0,Indian Oil Corporation,,,34.6,914.31,86.62,44.58,6941.57,False,3.0,85.0,A,45.0,35.0,396733.19,471732.52,-18.90422377,164.04,653.67,128.27,1926.0,,,
533.0,GAIL (India) Limited,,,612.44,520.92,24.7,24.32,538.99,True,7.0,25.0,F,75.0,0.0,309925.48,687234.77,-121.7419394,29.13,173.17,757.17,1956.0,,,
534.0,Reliance Industries,,,515.17,544.6,22.25,66.62,4635.13,False,2.0,60.0,C,84.0,72.0,855191.59,224719.87,73.7228625,865.79,712.25,32.83,2020.0,,,
